charactor,text
ラッキービースト,サーバル。 ここはぼくに任せて。 きみとヒグマはかばんを。
サーバル,ほら、ボスもこう言って…ボス？
ラッキービースト,かばんがなんとかなったら、セルリアンをここへ誘導して。 作戦通り船に重心が乗ったところで、転ばせるよ。
サーバル,うん。 ね、ヒグマ。 いくよ。
ヒグマ,わかった。 お前らの目線で動いてみよう。
サーバル,でも、どうしてお話してくれたの？
ラッキービースト,ヒトの緊急事態対応時のみ、フレンズへの干渉が許可されているんだ。 生態系の維持が原則だからね。
サーバル,うーん、よくわかんないけど、ボスも大変なんだね。
ラッキービースト,とにかく、かばんをよろしく。 日の出が近い。 こっちは任せて。
サーバル,わかった！ よーし、やるぞー！
ヒグマ,お前らは船を。
リカオン,オーダー、了解です。
キンシコウ,気を付けて。
ヒグマ,万一の時は、逃げろよ。
ラッキービースト,サーバル、3人での旅、楽しかったよ。
サーバル,うん？ あたりまえじゃない。 かばんちゃんを助けて、またいろんなところいくんだから。
ラッキービースト,…。
ヒグマ,いたぞ！
サーバル,うん！
ヒグマ,…最強すぎるだろ。
サーバル,かばんちゃん！ あれ、かばんちゃんだよね？
ヒグマ,やはり、もう…。
サーバル,いかなきゃ。
ヒグマ,石と、ほとんど同じ位置にいる。 一発では無理だ。 まず、脚を崩して。
サーバル,わかった。 後ろに回るね。
サーバル,まだまだー！
ヒグマ,あっ！
ヒグマ,ダメだ、でかすぎる。 膝すらつかせられん。
サーバル,まだまだ！ …あっ。
サーバル,う〜〜、うっ！ 
サーバル,うみゃ、うみゃ、うみゃみゃ！ みゃみゃみゃ！ うみゃみゃみゃみゃ！ うみゃみゃみゃみゃみゃみゃ！
ヒグマ,くそお！
サーバル,うみゃみゃみゃみゃー！
サーバル,うう…！
ヒグマ,サーバル！ 林を越えたら、船を見て走り出すぞ！ 離れろ！
サーバル,ダメだよ、まだかばんちゃんが！ かばんちゃんが！
サーバル,ねえ！ かばんちゃんを返して、返してよ！ 怖がりだけど優しくて、困ってる子のためにいろんなこと考えて、がんばり屋で、まだ、お話することも、一緒にいきたいところも…うう、返してよー！
助手,浅いですか。
博士,でかいだけでなく、固い。 確かに面倒です。
ヒグマ,博士！
サーバル,どうして？
博士,ラッキービーストに聞いたのです。
助手,われわれの近くにいたラッキービーストに、通信が入ったのです。
博士,パークにヒトがいる状況ならではですね。
博士,われわれ、やることはやるですよ。 この島の長なので。
助手,野性部分を解放です。 この島の長なので。
ヒグマ,心強いが、正直、このサイズが相手では。
博士,まあ、これが限界なのです。
助手,ですね。 われわれだけでは仕方ないですね。
ヒグマ,来るぞ！
博士,まったく、夜目が利かないだの地図が読めないだの。
助手,ぽんこつだらけなのです。 まったく。
博士,さあ、とっとと野性解放するのです。
助手,われわれの群れとしての強さを見せるのです。
アミメキリン,容疑者！
アライグマ,捕まえたのだ！
コツメカワウソ,わーい！ でっかいぞー！
カバ,サーバルは耳が甘いのよ。
プリンセス,友達を守るのも。
PPP,アイドルの仕事！
ジャガー,かばん！ 生きてる？
タイリクオオカミ,現実のほうがホラーだ、け、ど、も…。
ジャガー,うおりゃー！
タイリクオオカミ,うおりゃー！
フェネック,お〜〜。
スナネコ,満足…。
プレーリー,どうでありますか？
ビーバー,ばっちりっす。
ライオン,悪いねー、何往復も。
トキ,わたしのファン、よろしくね。
アリツカゲラ,うちのお客さんでもありますからー。
ヘラジカ,うん！
ヘラジカ,助けに来たぞ、かばん！
ライオン,うちの子にー、手ぇ出してんじゃねえぞ。
ギンギツネ,今よ！
アルパカ,はいよー！
キタキツネ,了解。
アルパカ,うー、よいせ！ 
キタキツネ,うー、よいせ！ 
ギンギツネ,うー、よいせ！ 
ギンギツネ,ほんとに岩になったわ。
アルパカ,すごい〜〜！
キタキツネ,すごい…。
ツチノコ,あれは溶岩と言ってだな。 …じゃない、さっさと次、汲みにいくぞー！
ヒグマ,うおー！
ヒグマ,でりゃあ〜〜！ 
アルパカ,やったあー！
ビーバー,どうっすか…？
ギンギツネ,こ、これは…。
ライオン,まずい！
カバ,攻撃させないで！
サーバル,今だよ！ 
コツメカワウソ,逃げろー！
アルパカ,わあ、おひょひょひょひょひょ、おしょしょしょしょしょ。
プレーリー,ほっ、ほっ！
ジャガー,船の方に行ったぞ！
サーバル,かばんちゃん、かばんちゃん！
ヒグマ,ダメか…。
助手,自然に還り始めているのです。
サーバル,かばんちゃん、やだよかばんちゃん。 もっと、だって、まだ…。 
博士,サーバル、放すのです。 元の姿に戻るのです。
サーバル,ああ、ああ、うう…。
かばん,あれ、サーバルちゃん…？
サーバル,あっ…か、かばんちゃんだよね。 わかる？ 一番最初に会った時にしたお話憶えてる？
かばん,うう…あぁ、「食べないでください」…。
サーバル,ううっ、食べないよ！ 
ヒグマ,なんで。 セルリアンに食われたら、動物に戻るんじゃ？
博士,いや、確かに戻ったのです。 この形が、ヒトなのです。
助手,動物がヒトの特性を得たのがフレンズ。 なら、ヒトのフレンズが動物に戻っても…ということですか？
博士,本当に、不思議な動物なのです。
かばん,それよりも、セルリアンは。
サーバル,ボス！
かばん,ラッキーさん！
ラッキービースト,か…。
ラッキービースト,さ…。
キンシコウ,石が海水に浸されると、同一個体はまとめて固まるのですね。
ツチノコ,各地の溶岩は、前回の名残か。 しかし…。
ジャガー,ボス？ ボースー？
ライオン,おーい！
リカオン,やはり、ボスも海に…。
サーバル,やだよ、せっかくお話できたのに、そんな。
かばん,ラッキーさーん、返事してくださーい！
リカオン,ボス…！ サーバル、かばん、ボスだよ。
サーバル,あ…。
かばん,あ…。
ラッキービースト,はじめまして。 ぼくは、ラッキービーストだよ。 よろしくね。
ラッキービースト,きみの名前を教えて。
サーバル,やっぱり、このボスも違う…。
かばん,ラッキーさん…。
かばん,あっ？ 
サーバル,ボス、わたし達のために。
かばん,ラッキーさん。 ラッキーさん…。
ラッキービースト,おはよう、かばん。
